year,state,state_po,state_fips,district,totalvotes,DEMOCRAT,REPUBLICAN,DEMOCRAT_PRCT,REPUBLICAN_PRCT,SPREAD_DR,SPREAD_RD,TOTAL_TW,DEMOCRAT_PRCT_TW,REPUBLICAN_PRCT_TW,SPREAD_DR_TW
2000,CALIFORNIA,CA,6,51,0,81408,172291,NA,NA,NA,NA,253699,0.320884197415047,0.6791158025849531,-0.3582316051699061
2000,CALIFORNIA,CA,6,52,0,63537,131345,NA,NA,NA,NA,194882,0.3260280580043308,0.6739719419956691,-0.3479438839913383
2000,COLORADO,CO,8,1,0,141831,56291,NA,NA,NA,NA,198122,0.7158770858360001,0.284122914164,0.4317541716720001
2000,COLORADO,CO,8,2,0,155725,109338,NA,NA,NA,NA,265063,0.5875018391854012,0.4124981608145988,0.17500367837080244
2000,COLORADO,CO,8,3,0,87921,199204,NA,NA,NA,NA,287125,0.30621158032215934,0.6937884196778407,-0.3875768393556813
2000,COLORADO,CO,8,4,0,0,209078,NA,NA,NA,NA,209078,0,1,-1
2000,COLORADO,CO,8,5,0,0,253330,NA,NA,NA,NA,253330,0,1,-1
2000,COLORADO,CO,8,6,0,110568,141410,NA,NA,NA,NA,251978,0.4388002127169832,0.5611997872830168,-0.12239957456603356
2000,CONNECTICUT,CT,9,1,0,151932,59331,NA,NA,NA,NA,211263,0.7191604776984138,0.28083952230158615,0.4383209553968277
2000,CONNECTICUT,CT,9,2,0,111520,110239,NA,NA,NA,NA,221759,0.5028882706000658,0.49711172939993414,0.005776541200131657
2000,CONNECTICUT,CT,9,3,0,156910,60037,NA,NA,NA,NA,216947,0.7232642073870577,0.27673579261294234,0.4465284147741153
2000,CONNECTICUT,CT,9,4,0,84472,119155,NA,NA,NA,NA,203627,0.4148369322339375,0.5851630677660624,-0.1703261355321249
2000,CONNECTICUT,CT,9,5,0,118932,98229,NA,NA,NA,NA,217161,0.5476673988423336,0.45233260115766644,0.09533479768466718
2000,CONNECTICUT,CT,9,6,0,75471,143698,NA,NA,NA,NA,219169,0.34435070653240196,0.655649293467598,-0.3112985869351961
2000,DELAWARE,DE,10,0,0,96488,211797,NA,NA,NA,NA,308285,0.31298311627228054,0.6870168837277195,-0.374033767455439
2000,FLORIDA,FL,12,1,0,0,226473,NA,NA,NA,NA,226473,0,1,-1
2000,FLORIDA,FL,12,2,0,185579,71754,NA,NA,NA,NA,257333,0.7211628512472167,0.27883714875278337,0.4423257024944333
2000,FLORIDA,FL,12,3,0,102143,75228,NA,NA,NA,NA,177371,0.5758720422165968,0.4241279577834032,0.15174408443319365
2000,FLORIDA,FL,12,4,0,94587,203090,NA,NA,NA,NA,297677,0.31775044763283694,0.6822495523671631,-0.3644991047343262
2000,FLORIDA,FL,12,5,0,180338,100244,NA,NA,NA,NA,280582,0.6427283289733483,0.35727167102665175,0.28545665794669656
2000,FLORIDA,FL,12,6,0,0,178789,NA,NA,NA,NA,178789,0,1,-1
2000,FLORIDA,FL,12,7,0,99531,171018,NA,NA,NA,NA,270549,0.3678852998902232,0.6321147001097768,-0.26422940021955355
2000,FLORIDA,FL,12,8,0,121295,125253,NA,NA,NA,NA,246548,0.4919731654687931,0.5080268345312069,-0.01605366906241379
2000,FLORIDA,FL,12,9,0,0,210318,NA,NA,NA,NA,210318,0,1,-1
2000,FLORIDA,FL,12,10,0,0,146799,NA,NA,NA,NA,146799,0,1,-1
2000,FLORIDA,FL,12,11,0,149465,0,NA,NA,NA,NA,149465,1,0,1
2000,FLORIDA,FL,12,12,0,94395,125224,NA,NA,NA,NA,219619,0.4298125389879746,0.5701874610120253,-0.14037492202405072
2000,FLORIDA,FL,12,13,0,99568,175918,NA,NA,NA,NA,275486,0.3614267149691817,0.6385732850308182,-0.2771465700616365
2000,FLORIDA,FL,12,14,0,0,242614,NA,NA,NA,NA,242614,0,1,-1
2000,FLORIDA,FL,12,15,0,117511,176189,NA,NA,NA,NA,293700,0.4001055498808308,0.5998944501191692,-0.1997889002383384
2000,FLORIDA,FL,12,16,0,108782,176153,NA,NA,NA,NA,284935,0.3817783003141067,0.6182216996858932,-0.23644339937178654
2000,FLORIDA,FL,12,17,0,100715,0,NA,NA,NA,NA,100715,1,0,1
2000,FLORIDA,FL,12,18,0,0,112968,NA,NA,NA,NA,112968,0,1,-1
2000,FLORIDA,FL,12,19,0,171080,67789,NA,NA,NA,NA,238869,0.716208465728077,0.2837915342719231,0.43241693145615384
2000,FLORIDA,FL,12,20,0,156765,0,NA,NA,NA,NA,156765,1,0,1
2000,FLORIDA,FL,12,21,0,0,132317,NA,NA,NA,NA,132317,0,1,-1
2000,FLORIDA,FL,12,22,0,105256,105855,NA,NA,NA,NA,211111,0.4985813150427974,0.5014186849572027,-0.002837369914405252
2000,FLORIDA,FL,12,23,0,89179,27630,NA,NA,NA,NA,116809,0.7634600073624463,0.23653999263755363,0.5269200147248927
2000,GEORGIA,GA,13,1,0,58776,131684,NA,NA,NA,NA,190460,0.3086002310196367,0.6913997689803634,-0.3827995379607267
2000,GEORGIA,GA,13,2,0,96430,83870,NA,NA,NA,NA,180300,0.5348308374930671,0.4651691625069329,0.06966167498613424
2000,GEORGIA,GA,13,3,0,86309,150200,NA,NA,NA,NA,236509,0.3649290301848978,0.6350709698151021,-0.27014193963020433
2000,GEORGIA,GA,13,4,0,139579,90277,NA,NA,NA,NA,229856,0.6072454058192955,0.39275459418070446,0.21449081163859107
2000,GEORGIA,GA,13,5,0,137333,40606,NA,NA,NA,NA,177939,0.7717982005069153,0.22820179949308472,0.5435964010138306
2000,GEORGIA,GA,13,6,0,86666,256595,NA,NA,NA,NA,343261,0.2524784347770356,0.7475215652229644,-0.49504313044592885
2000,GEORGIA,GA,13,7,0,102272,126312,NA,NA,NA,NA,228584,0.44741539215343157,0.5525846078465685,-0.10516921569313692
2000,GEORGIA,GA,13,8,0,79051,113380,NA,NA,NA,NA,192431,0.4108017938897579,0.5891982061102421,-0.1783964122204842
2000,GEORGIA,GA,13,9,0,60360,183171,NA,NA,NA,NA,243531,0.24785345602818531,0.7521465439718147,-0.5042930879436294
2000,GEORGIA,GA,13,10,0,71309,122590,NA,NA,NA,NA,193899,0.36776362951846064,0.6322363704815394,-0.2644727409630787
2000,GEORGIA,GA,13,11,0,0,199652,NA,NA,NA,NA,199652,0,1,-1
2000,HAWAII,HI,15,1,0,108517,44989,NA,NA,NA,NA,153506,0.7069235078759136,0.2930764921240864,0.41384701575182725
2000,HAWAII,HI,15,2,0,112856,65906,NA,NA,NA,NA,178762,0.6313198554502635,0.3686801445497365,0.26263971090052696
2000,IDAHO,ID,16,1,0,84080,173743,NA,NA,NA,NA,257823,0.3261152030656691,0.6738847969343309,-0.3477695938686618
2000,IDAHO,ID,16,2,0,58265,158912,NA,NA,NA,NA,217177,0.26828347384851986,0.7317165261514801,-0.4634330523029602
2000,ILLINOIS,IL,17,1,0,172271,23915,NA,NA,NA,NA,196186,0.8781003741347497,0.12189962586525033,0.7562007482694995
2000,ILLINOIS,IL,17,2,0,175995,19906,NA,NA,NA,NA,195901,0.8983874508042328,0.10161254919576725,0.7967749016084655
2000,ILLINOIS,IL,17,3,0,145498,47005,NA,NA,NA,NA,192503,0.75582198718981,0.24417801281018997,0.51164397437962
2000,ILLINOIS,IL,17,4,0,89487,0,NA,NA,NA,NA,89487,1,0,1
2000,ILLINOIS,IL,17,5,0,142161,0,NA,NA,NA,NA,142161,1,0,1
2000,ILLINOIS,IL,17,6,0,92880,133327,NA,NA,NA,NA,226207,0.4105973732024208,0.5894026267975792,-0.17880525359515836
2000,ILLINOIS,IL,17,7,0,164155,26872,NA,NA,NA,NA,191027,0.8593287859831332,0.14067121401686672,0.7186575719662665
2000,ILLINOIS,IL,17,8,0,90777,141918,NA,NA,NA,NA,232695,0.39011151937085026,0.6098884806291498,-0.21977696125829954
2000,ILLINOIS,IL,17,9,0,147002,45344,NA,NA,NA,NA,192346,0.7642581597745729,0.2357418402254271,0.5285163195491458
2000,ILLINOIS,IL,17,10,0,115924,121582,NA,NA,NA,NA,237506,0.4880887219691292,0.5119112780308708,-0.02382255606174155
2000,ILLINOIS,IL,17,11,0,102485,132384,NA,NA,NA,NA,234869,0.43634962468439853,0.5636503753156015,-0.12730075063120294
2000,ILLINOIS,IL,17,12,0,183208,0,NA,NA,NA,NA,183208,1,0,1
2000,ILLINOIS,IL,17,13,0,98768,193250,NA,NA,NA,NA,292018,0.3382257258114226,0.6617742741885774,-0.3235485483771548
2000,ILLINOIS,IL,17,14,0,66309,188597,NA,NA,NA,NA,254906,0.2601311856135203,0.7398688143864797,-0.4797376287729594
2000,ILLINOIS,IL,17,15,0,110679,125943,NA,NA,NA,NA,236622,0.46774602530618453,0.5322539746938154,-0.06450794938763088
2000,ILLINOIS,IL,17,16,0,88781,178174,NA,NA,NA,NA,266955,0.3325691595961866,0.6674308404038134,-0.3348616808076268
2000,ILLINOIS,IL,17,17,0,132494,108853,NA,NA,NA,NA,241347,0.54897719880504,0.45102280119495997,0.09795439761008007
2000,ILLINOIS,IL,17,18,0,85317,173706,NA,NA,NA,NA,259023,0.32938001644641596,0.6706199835535841,-0.34123996710716814
2000,ILLINOIS,IL,17,19,0,155101,85137,NA,NA,NA,NA,240238,0.6456139328499239,0.3543860671500762,0.29122786569984765
2000,ILLINOIS,IL,17,20,0,94382,161393,NA,NA,NA,NA,255775,0.3690040074284039,0.6309959925715961,-0.2619919851431922
2000,INDIANA,IN,18,1,0,148683,56200,NA,NA,NA,NA,204883,0.7256971051771011,0.27430289482289893,0.45139421035420213
2000,INDIANA,IN,18,2,0,80885,106023,NA,NA,NA,NA,186908,0.43275301217711387,0.5672469878228861,-0.1344939756457722
2000,INDIANA,IN,18,3,0,107438,98822,NA,NA,NA,NA,206260,0.5208862600601183,0.4791137399398817,0.04177252012023658
2000,INDIANA,IN,18,4,0,74492,131051,NA,NA,NA,NA,205543,0.3624156502532317,0.6375843497467684,-0.2751686994935367
2000,INDIANA,IN,18,5,0,81427,132051,NA,NA,NA,NA,213478,0.3814304050066049,0.6185695949933951,-0.23713918998679023
2000,INDIANA,IN,18,6,0,74881,199207,NA,NA,NA,NA,274088,0.27320057791658153,0.7267994220834184,-0.4535988441668369
2000,INDIANA,IN,18,7,0,66764,135869,NA,NA,NA,NA,202633,0.3294823646691309,0.670517635330869,-0.34103527066173817
2000,INDIANA,IN,18,8,0,100488,116879,NA,NA,NA,NA,217367,0.4622964847469947,0.5377035152530053,-0.07540703050601061
2000,INDIANA,IN,18,9,0,126420,102219,NA,NA,NA,NA,228639,0.552924041830134,0.447075958169866,0.10584808366026799
2000,INDIANA,IN,18,10,0,91689,62233,NA,NA,NA,NA,153922,0.5956848273801016,0.4043151726198984,0.19136965476020323
2000,IOWA,IA,19,1,0,96283,164972,NA,NA,NA,NA,261255,0.3685403150178944,0.6314596849821056,-0.26291936996421117
2000,IOWA,IA,19,2,0,110327,139906,NA,NA,NA,NA,250233,0.44089708391778865,0.5591029160822114,-0.11820583216442276
2000,IOWA,IA,19,3,0,156327,83810,NA,NA,NA,NA,240137,0.6509908926987511,0.34900910730124884,0.30198178539750226
2000,IOWA,IA,19,4,0,101112,169267,NA,NA,NA,NA,270379,0.3739639543011846,0.6260360456988153,-0.2520720913976307
2000,IOWA,IA,19,5,0,67593,159367,NA,NA,NA,NA,226960,0.29781899894254493,0.7021810010574551,-0.40436200211491014
2000,KANSAS,KS,20,1,0,0,214328,NA,NA,NA,NA,214328,0,1,-1
2000,KANSAS,KS,20,2,0,71709,164951,NA,NA,NA,NA,236660,0.3030043099805628,0.6969956900194372,-0.39399138003887435
2000,KANSAS,KS,20,3,0,154505,144672,NA,NA,NA,NA,299177,0.5164334156703223,0.48356658432967775,0.03286683134064455
2000,KANSAS,KS,20,4,0,101980,131871,NA,NA,NA,NA,233851,0.436089646826398,0.5639103531736019,-0.12782070634720394
2000,KENTUCKY,KY,21,1,0,95806,132115,NA,NA,NA,NA,227921,0.42034740107317886,0.5796525989268211,-0.15930519785364222
2000,KENTUCKY,KY,21,2,0,74537,160800,NA,NA,NA,NA,235337,0.31672452695496245,0.6832754730450376,-0.3665509460900751
2000,KENTUCKY,KY,21,3,0,118875,142106,NA,NA,NA,NA,260981,0.455492928603998,0.544507071396002,-0.08901414279200398
2000,KENTUCKY,KY,21,4,0,125872,100943,NA,NA,NA,NA,226815,0.5549544783193351,0.44504552168066486,0.10990895663867023
2000,KENTUCKY,KY,21,5,0,52495,145980,NA,NA,NA,NA,198475,0.26449174959062854,0.7355082504093715,-0.47101650081874297
2000,KENTUCKY,KY,21,6,0,94167,142971,NA,NA,NA,NA,237138,0.39709789236647014,0.6029021076335298,-0.20580421526705966
2000,LOUISIANA,LA,22,1,0,40917,191379,NA,NA,NA,NA,232296,0.1761416468643455,0.8238583531356545,-0.647716706271309
2000,LOUISIANA,LA,22,2,0,1,0,NA,NA,NA,NA,1,1,0,1
2000,LOUISIANA,LA,22,3,0,0,143446,NA,NA,NA,NA,143446,0,1,-1
2000,LOUISIANA,LA,22,4,0,43600,122678,NA,NA,NA,NA,166278,0.2622114771647482,0.7377885228352518,-0.4755770456705036
2000,LOUISIANA,LA,22,5,0,50163,123975,NA,NA,NA,NA,174138,0.2880646383902422,0.7119353616097578,-0.4238707232195156
2000,LOUISIANA,LA,22,6,0,72192,165637,NA,NA,NA,NA,237829,0.30354582494144955,0.6964541750585505,-0.3929083501171009
2000,LOUISIANA,LA,22,7,0,152796,0,NA,NA,NA,NA,152796,1,0,1
2000,MAINE,ME,23,1,0,202823,123915,NA,NA,NA,NA,326738,0.6207511829049575,0.3792488170950425,0.24150236580991497
2000,MAINE,ME,23,2,0,219783,79522,NA,NA,NA,NA,299305,0.7343111541738361,0.2656888458261639,0.46862230834767216
2000,MARYLAND,MD,24,1,0,91022,165293,NA,NA,NA,NA,256315,0.3551177262352964,0.6448822737647036,-0.2897645475294072
2000,MARYLAND,MD,24,2,0,81591,178556,NA,NA,NA,NA,260147,0.3136342145018009,0.686365785498199,-0.37273157099639814
2000,MARYLAND,MD,24,3,0,169347,53827,NA,NA,NA,NA,223174,0.7588115103013792,0.2411884896986208,0.5176230206027583
2000,MARYLAND,MD,24,4,0,172624,24973,NA,NA,NA,NA,197597,0.8736165022748321,0.12638349772516788,0.7472330045496642
2000,MARYLAND,MD,24,5,0,166231,89019,NA,NA,NA,NA,255250,0.6512477962781587,0.34875220372184135,0.3024955925563173
2000,MARYLAND,MD,24,6,0,109136,168624,NA,NA,NA,NA,277760,0.3929147465437788,0.6070852534562212,-0.21417050691244244
2000,MARYLAND,MD,24,7,0,134066,19773,NA,NA,NA,NA,153839,0.871469523332835,0.12853047666716502,0.74293904666567
2000,MARYLAND,MD,24,8,0,136917,156241,NA,NA,NA,NA,293158,0.46704166353979765,0.5329583364602023,-0.06591667292040465
2000,MASSACHUSETTS,MA,25,1,0,169375,73580,NA,NA,NA,NA,242955,0.6971455619353378,0.30285443806466217,0.39429112387067566
2000,MASSACHUSETTS,MA,25,2,0,196670,0,NA,NA,NA,NA,196670,1,0,1
2000,MASSACHUSETTS,MA,25,3,0,213065,0,NA,NA,NA,NA,213065,1,0,1
2000,MASSACHUSETTS,MA,25,4,0,200638,56553,NA,NA,NA,NA,257191,0.7801128344304428,0.21988716556955726,0.5602256688608855
2000,MASSACHUSETTS,MA,25,5,0,199601,0,NA,NA,NA,NA,199601,1,0,1
2000,MASSACHUSETTS,MA,25,6,0,205324,83501,NA,NA,NA,NA,288825,0.7108941400502035,0.2891058599497966,0.42178828010040686
2000,MASSACHUSETTS,MA,25,7,0,211543,0,NA,NA,NA,NA,211543,1,0,1
2000,MASSACHUSETTS,MA,25,8,0,144031,0,NA,NA,NA,NA,144031,1,0,1
2000,MASSACHUSETTS,MA,25,9,0,193020,48672,NA,NA,NA,NA,241692,0.7986197308971749,0.20138026910282508,0.5972394617943497
2000,MASSACHUSETTS,MA,25,10,0,234675,81192,NA,NA,NA,NA,315867,0.7429551045218399,0.2570448954781601,0.48591020904367976
2000,MICHIGAN,MI,26,1,0,169649,117300,NA,NA,NA,NA,286949,0.5912165576461322,0.40878344235386777,0.18243311529226447
2000,MICHIGAN,MI,26,2,0,96370,186762,NA,NA,NA,NA,283132,0.34037127558877134,0.6596287244112287,-0.3192574488224573
2000,MICHIGAN,MI,26,3,0,91309,179539,NA,NA,NA,NA,270848,0.3371226665879017,0.6628773334120983,-0.3257546668241966
2000,MICHIGAN,MI,26,4,0,78019,182128,NA,NA,NA,NA,260147,0.29990351608898047,0.7000964839110195,-0.40019296782203906
2000,MICHIGAN,MI,26,5,0,184048,59274,NA,NA,NA,NA,243322,0.7563968732790294,0.24360312672097056,0.5127937465580588
2000,MICHIGAN,MI,26,6,0,68532,159373,NA,NA,NA,NA,227905,0.3007042408020886,0.6992957591979114,-0.39859151839582285
2000,MICHIGAN,MI,26,7,0,86080,147369,NA,NA,NA,NA,233449,0.3687315002420229,0.6312684997579772,-0.2625369995159543
2000,MICHIGAN,MI,26,8,0,145019,145179,NA,NA,NA,NA,290198,0.4997243261497323,0.5002756738502677,-5.513477005354428e-4
2000,MICHIGAN,MI,26,9,0,158184,92926,NA,NA,NA,NA,251110,0.6299390705268607,0.3700609294731393,0.2598781410537214
2000,MICHIGAN,MI,26,10,0,181818,93713,NA,NA,NA,NA,275531,0.6598821911146114,0.34011780888538856,0.3197643822292229
2000,MICHIGAN,MI,26,11,0,124053,170790,NA,NA,NA,NA,294843,0.420742564686969,0.579257435313031,-0.15851487062606195
2000,MICHIGAN,MI,26,12,0,157720,78795,NA,NA,NA,NA,236515,0.6668498826712893,0.33315011732871064,0.33369976534257867
2000,MICHIGAN,MI,26,13,0,160084,79445,NA,NA,NA,NA,239529,0.668328260878641,0.331671739121359,0.33665652175728195
2000,MICHIGAN,MI,26,14,0,168982,17582,NA,NA,NA,NA,186564,0.9057588816706331,0.09424111832936687,0.8115177633412662
2000,MICHIGAN,MI,26,15,0,140609,14336,NA,NA,NA,NA,154945,0.9074768466229952,0.09252315337700474,0.8149536932459904
2000,MICHIGAN,MI,26,16,0,167142,62469,NA,NA,NA,NA,229611,0.7279355083162392,0.2720644916837608,0.4558710166324784
2000,MINNESOTA,MN,27,1,0,0,159835,NA,NA,NA,NA,159835,0,1,-1
2000,MINNESOTA,MN,27,2,0,0,138957,NA,NA,NA,NA,138957,0,1,-1
2000,MINNESOTA,MN,27,3,0,0,222571,NA,NA,NA,NA,222571,0,1,-1
2000,MINNESOTA,MN,27,4,0,0,83852,NA,NA,NA,NA,83852,0,1,-1
2000,MINNESOTA,MN,27,5,0,0,58191,NA,NA,NA,NA,58191,0,1,-1
2000,MINNESOTA,MN,27,6,0,0,170900,NA,NA,NA,NA,170900,0,1,-1
2000,MINNESOTA,MN,27,7,0,0,79175,NA,NA,NA,NA,79175,0,1,-1
2000,MINNESOTA,MN,27,8,0,0,79890,NA,NA,NA,NA,79890,0,1,-1
2000,MISSISSIPPI,MS,28,1,0,59763,145967,NA,NA,NA,NA,205730,0.2904923929422058,0.7095076070577941,-0.41901521411558834
2000,MISSISSIPPI,MS,28,2,0,112777,54090,NA,NA,NA,NA,166867,0.675849628746247,0.324150371253753,0.351699257492494
2000,MISSISSIPPI,MS,28,3,0,54151,153899,NA,NA,NA,NA,208050,0.2602787791396299,0.7397212208603701,-0.4794424417207402
2000,MISSISSIPPI,MS,28,4,0,115732,79218,NA,NA,NA,NA,194950,0.5936496537573737,0.40635034624262634,0.18729930751474733
2000,MISSISSIPPI,MS,28,5,0,153264,35309,NA,NA,NA,NA,188573,0.8127568633897748,0.1872431366102252,0.6255137267795496
2000,MISSOURI,MO,29,1,0,149173,42730,NA,NA,NA,NA,191903,0.7773354246676707,0.22266457533232936,0.5546708493353414
2000,MISSOURI,MO,29,2,0,126441,164926,NA,NA,NA,NA,291367,0.43395786070488424,0.5660421392951158,-0.13208427859023159
2000,MISSOURI,MO,29,3,0,147222,100967,NA,NA,NA,NA,248189,0.593185032374521,0.406814967625479,0.18637006474904205
2000,MISSOURI,MO,29,4,0,180634,84406,NA,NA,NA,NA,265040,0.6815348626622396,0.31846513733776033,0.3630697253244793
2000,MISSOURI,MO,29,5,0,159826,66439,NA,NA,NA,NA,226265,0.7063664287450556,0.29363357125494444,0.4127328574901112
2000,MISSOURI,MO,29,6,0,127792,138925,NA,NA,NA,NA,266717,0.47912956429473935,0.5208704357052606,-0.04174087141052124
2000,MISSOURI,MO,29,7,0,65510,202305,NA,NA,NA,NA,267815,0.2446091518398895,0.7553908481601105,-0.510781696320221
2000,MISSOURI,MO,29,8,0,67760,162239,NA,NA,NA,NA,229999,0.2946099765651155,0.70539002343488455,-0.41078004686976904
2000,MISSOURI,MO,29,9,0,111662,172787,NA,NA,NA,NA,284449,0.3925554317294137,0.6074445682705862,-0.21488913654117253
2000,MONTANA,MT,30,0,0,189971,211418,NA,NA,NA,NA,401389,0.4732840212362571,0.5267159787637429,-0.05343195752748575
2000,NEBRASKA,NE,31,1,0,72859,155485,NA,NA,NA,NA,228344,0.3190756052272011,0.680924394772799,-0.3618487895455979
2000,NEBRASKA,NE,31,2,0,70268,148911,NA,NA,NA,NA,219179,0.3205964075025436,0.6794035924974564,-0.3588071849949128
2000,NEBRASKA,NE,31,3,0,34944,182117,NA,NA,NA,NA,217061,0.1609870036533509,0.839012996346649,-0.6780259926932981
2000,NEVADA,NV,32,1,0,118469,101276,NA,NA,NA,NA,219745,0.5391203440351316,0.46087965596486835,0.0782406880702633
2000,NEVADA,NV,32,2,0,106379,229608,NA,NA,NA,NA,335987,0.3166164167065988,0.6833835832934012,-0.3667671665868024
2000,NEW HAMPSHIRE,NH,33,1,0,128387,150609,NA,NA,NA,NA,278996,0.4601750562732082,0.5398249437267918,-0.07964988745358359
2000,NEW HAMPSHIRE,NH,33,2,0,110367,152581,NA,NA,NA,NA,262948,0.41972937615041755,0.5802706238495824,-0.16054124769916484
2000,NEW JERSEY,NJ,34,1,0,167327,46455,NA,NA,NA,NA,213782,0.7826991982486833,0.21730080175131677,0.5653983964973666
2000,NEW JERSEY,NJ,34,2,0,74632,155187,NA,NA,NA,NA,229819,0.32474251476161675,0.6752574852383832,-0.3505149704767665
2000,NEW JERSEY,NJ,34,3,0,112848,157053,NA,NA,NA,NA,269901,0.4181088621383396,0.5818911378616604,-0.16378227572332077
2000,NEW JERSEY,NJ,34,4,0,87956,158515,NA,NA,NA,NA,246471,0.3568614563173761,0.6431385436826239,-0.2862770873652478
2000,NEW JERSEY,NJ,34,5,0,81715,175546,NA,NA,NA,NA,257261,0.31763462009399013,0.6823653799060099,-0.36473075981201974
2000,NEW JERSEY,NJ,34,6,0,141698,62454,NA,NA,NA,NA,204152,0.6940808809122615,0.30591911908773856,0.38816176182452294
2000,NEW JERSEY,NJ,34,7,0,113479,128434,NA,NA,NA,NA,241913,0.46909012744251033,0.5309098725574897,-0.06181974511497934
2000,NEW JERSEY,NJ,34,8,0,134074,60606,NA,NA,NA,NA,194680,0.6886891308814465,0.31131086911855355,0.3773782617628929
2000,NEW JERSEY,NJ,34,9,0,140462,61984,NA,NA,NA,NA,202446,0.6938245260464518,0.3061754739535481,0.38764905209290373
2000,NEW JERSEY,NJ,34,10,0,133073,18436,NA,NA,NA,NA,151509,0.8783174596888633,0.12168254031113664,0.7566349193777266
2000,NEW JERSEY,NJ,34,11,0,80958,186140,NA,NA,NA,NA,267098,0.3031022321395143,0.6968977678604856,-0.3937955357209713
2000,NEW JERSEY,NJ,34,12,0,146162,145511,NA,NA,NA,NA,291673,0.5011159757673833,0.4988840242326167,0.0022319515347666297
2000,NEW JERSEY,NJ,34,13,0,117856,27849,NA,NA,NA,NA,145705,0.8088672317353557,0.19113276826464431,0.6177344634707114
2000,NEW MEXICO,NM,35,1,0,92187,107296,NA,NA,NA,NA,199483,0.46212960502899997,0.5378703949710001,-0.07574078994200012
2000,NEW MEXICO,NM,35,2,0,72614,100742,NA,NA,NA,NA,173356,0.41887214748840534,0.5811278525115946,-0.16225570502318926
2000,NEW MEXICO,NM,35,3,0,135040,65979,NA,NA,NA,NA,201019,0.6717772946835872,0.3282227053164129,0.34355458936717426
2000,NEW YORK,NY,36,1,0,97299,111003,NA,NA,NA,NA,208302,0.4671054526600801,0.5328945473399199,-0.06578909467983984
2000,NEW YORK,NY,36,2,0,90438,65880,NA,NA,NA,NA,156318,0.5785514144244425,0.42144858557555753,0.15710282884888493
2000,NEW YORK,NY,36,3,0,91948,122820,NA,NA,NA,NA,214768,0.42812709528421367,0.5718729047157863,-0.14374580943157267
2000,NEW YORK,NY,36,4,0,128688,75650,NA,NA,NA,NA,204338,0.6297800702757197,0.37021992972428036,0.25956014055143933
2000,NEW YORK,NY,36,5,0,127233,56046,NA,NA,NA,NA,183279,0.6942039186158807,0.3057960813841193,0.3884078372317614
2000,NEW YORK,NY,36,6,0,117194,0,NA,NA,NA,NA,117194,1,0,1
2000,NEW YORK,NY,36,7,0,78207,24592,NA,NA,NA,NA,102799,0.7607758830338817,0.23922411696611834,0.5215517660677633
2000,NEW YORK,NY,36,8,0,139936,27057,NA,NA,NA,NA,166993,0.8379752444713251,0.16202475552867485,0.6759504889426502
2000,NEW YORK,NY,36,9,0,96348,40866,NA,NA,NA,NA,137214,0.7021732476277931,0.2978267523722069,0.4043464952555862
2000,NEW YORK,NY,36,10,0,118812,6852,NA,NA,NA,NA,125664,0.9454736440030558,0.054526355996944234,0.8909472880061116
2000,NEW YORK,NY,36,11,0,105321,7088,NA,NA,NA,NA,112409,0.9369445507032355,0.06305544929676449,0.8738891014064709
2000,NEW YORK,NY,36,12,0,81699,10052,NA,NA,NA,NA,91751,0.8904426109797169,0.10955738902028316,0.7808852219594338
2000,NEW YORK,NY,36,13,0,55763,95696,NA,NA,NA,NA,151459,0.36817224463386133,0.6318277553661387,-0.26365551073227733
2000,NEW YORK,NY,36,14,0,143809,45453,NA,NA,NA,NA,189262,0.7598408555335989,0.24015914446640108,0.5196817110671978
2000,NEW YORK,NY,36,15,0,124415,6906,NA,NA,NA,NA,131321,0.9474113051225622,0.05258869487743773,0.8948226102451244
2000,NEW YORK,NY,36,16,0,100891,3943,NA,NA,NA,NA,104834,0.962388156514108,0.03761184348589198,0.9247763130282161
2000,NEW YORK,NY,36,17,0,112748,11513,NA,NA,NA,NA,124261,0.9073482428115016,0.0926517571884984,0.8146964856230032
2000,NEW YORK,NY,36,18,0,126878,52923,NA,NA,NA,NA,179801,0.7056579218135606,0.2943420781864394,0.41131584362712115
2000,NEW YORK,NY,36,19,0,82082,133963,NA,NA,NA,NA,216045,0.37993010715360226,0.6200698928463978,-0.24013978569279554
2000,NEW YORK,NY,36,20,0,87602,136016,NA,NA,NA,NA,223618,0.3917484281229597,0.6082515718770403,-0.21650314375408058
2000,NEW YORK,NY,36,21,0,157773,60333,NA,NA,NA,NA,218106,0.7233776237242442,0.2766223762757558,0.4467552474484884
2000,NEW YORK,NY,36,22,0,72640,153997,NA,NA,NA,NA,226637,0.3205125376703716,0.6794874623296284,-0.35897492465925684
2000,NEW YORK,NY,36,23,0,38049,110634,NA,NA,NA,NA,148683,0.2559068622505599,0.7440931377494401,-0.48818627549888016
2000,NEW YORK,NY,36,24,0,41719,128513,NA,NA,NA,NA,170232,0.2450714319281921,0.7549285680718079,-0.5098571361436157
2000,NEW YORK,NY,36,25,0,64533,132120,NA,NA,NA,NA,196653,0.32815670241491357,0.6718432975850864,-0.34368659517017286
2000,NEW YORK,NY,36,26,0,124862,78103,NA,NA,NA,NA,202965,0.6151898110511664,0.38481018894883356,0.23037962210233287
2000,NEW YORK,NY,36,27,0,69870,144011,NA,NA,NA,NA,213881,0.3266769839303164,0.6733230160696836,-0.3466460321393672
